ANO,LITORAL,ENTIDAD,MES,GRUPO,NOMBREPRINCIPALESPECIE,ORIGEN,ORIGEN DEL CAMARÓN,TIPOGUA,DESTINO,ACUACULTURA,PESO DESEMBARCADO (KG),PESO VIVO (KG),VALOR (PESOS)
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"9,660",0,"843,221"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,CARPA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"18,610","18,845","372,200"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,CARPA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"25,412","27,765","335,601"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"199,491","231,103","5,739,506"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"128,374","136,177","8,727,708"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"70,592","72,958","4,437,385"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,591,460","1,634,557","50,622,851"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"5,800","5,800","580,000"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"7,516","8,131","164,587"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"1,000","1,000","50,000"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,656","1,656","554,600"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,80,80,"4,000"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"216,440","231,713","6,662,633"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"141,484","143,800","1,988,376"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LOBINA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"6,903","7,590","418,318"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,LOBINA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,80,88,"3,600"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"438,819","509,030","1,755,276"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,541,570,"62,590"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"208,489","227,229","6,701,248"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"114,199","124,169","6,379,435"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"73,345","73,345","2,142,106"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"43,347","48,250","849,488"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"136,056","136,056","3,629,172"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"55,567","55,567","1,042,888"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,220,0,"5,060"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"1,596","1,596","115,813"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"297,087","338,630","11,366,194"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"7,270","7,573","269,204"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"94,140","97,293","5,812,348"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"125,942","202,021","3,854,803"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"53,708","56,350","4,007,680"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,286","9,554","200,601"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,280","5,678","106,113"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"556,944","646,046","2,227,716"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"7,333,285","8,506,610","29,333,140"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"223,858","224,358","5,082,966"
2022,PACIFICO,SINALOA,ABRIL,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"745,371","930,357","15,992,366"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ALMEJA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"151,600","151,600","1,382,800"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ALMEJA,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"47,000","47,000","241,912"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"200,466","267,530","3,873,365"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"15,625",0,"215,278"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ATÚN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,274,950","6,274,950","87,593,021"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BAGRE,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"17,688","19,457","491,779"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BAGRE,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"1,925","1,925","29,807"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,257","9,836","200,691"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"75,468","77,396","1,866,162"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BAQUETA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"47,493","49,423","3,178,614"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BARRILETE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"728,585","728,585","7,306,967"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"129,868","133,128","4,326,371"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,747","1,884","50,751"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CALAMAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"60,619","59,342","1,853,575"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CAMARÓN,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"3,766,626","3,848,500","356,608,693"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"73,586","87,086","3,145,985"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"13,900",0,"551,731"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CARPA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"6,181","6,593","123,620"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CARPA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"14,072","15,331","227,932"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"14,230","16,813","311,400"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CHARAL,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"2,048","2,048","36,864"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CORVINA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"2,000","2,000","100,000"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"134,392","137,488","5,534,197"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,545,545,"5,988"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"59,062","60,837","4,817,885"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"114,178","127,378","4,925,651"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,963","2,076","34,985"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,600,600,"30,000"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,484","1,484","500,900"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,271,271,"151,650"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"129,373","136,742","4,318,848"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"143,286","144,172","2,336,990"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LOBINA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"6,283","6,896","368,267"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,LOBINA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,260,260,"9,246"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"341,170","395,757","1,364,680"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,410","1,443","68,610"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"186,180","204,647","5,758,900"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"131,705","141,462","6,287,601"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"49,860","49,860","1,497,052"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"54,410","57,179","879,408"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"185,005","185,005","3,361,349"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"77,933","92,306","1,950,144"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,120,0,"2,760"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"7,336","7,336","494,160"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,62,62,"36,000"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"1,668","1,668","132,764"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"276,473","302,236","12,395,430"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"11,595","11,738","418,111"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"87,925","90,436","5,003,064"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"20,890","40,350","428,131"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"66,963","68,071","5,286,420"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"17,723","17,876","273,615"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"4,040","4,086","72,525"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"709,858","822,295","3,134,607"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"10,221,030","11,856,397","41,455,560"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"144,376","144,474","3,708,384"
2022,PACIFICO,SINALOA,MAYO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"84,594","104,831","1,424,547"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ALMEJA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"5,900","5,900","57,200"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"185,262","362,654","4,753,394"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"17,550",0,"208,639"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ATÚN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,324,324,"43,740"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ATÚN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"13,373,600","13,373,600","206,998,667"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BAGRE,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"11,623","12,786","343,319"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,869","3,051","65,056"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"79,389","81,114","2,650,808"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BAQUETA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"41,949","44,101","2,985,173"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BARRILETE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,566,283","1,566,283","15,426,534"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"153,722","157,893","5,897,077"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,531,576,"42,880"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CALAMAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"72,683","73,183","2,930,681"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CAMARÓN,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"10,593,958","10,641,358","939,931,507"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CAMARÓN,CAPTURA,"ESTEROS, LAGUNAS Y BAHÍAS",SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"3,508","3,508","280,640"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"135,108","154,068","8,402,413"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"6,050",0,"118,079"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CARPA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"2,709","2,725","54,180"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CARPA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"9,551","10,506","183,020"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,505","2,505","131,631"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"83,473","87,307","3,731,726"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ERIZO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,180,180,"5,400"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,480,490,"7,589"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"37,833","39,232","2,474,808"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,144","6,144","265,011"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,524,545,"9,876"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,600,600,"30,000"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,762","1,762","621,700"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,40,40,"24,800"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"59,726","62,176","1,845,502"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LISA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,300,330,"4,800"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"184,737","187,609","3,189,035"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,44,44,"1,100"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,LOBINA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"3,677","4,018","199,453"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,857","1,898","104,049"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,"114,230","128,341","3,853,139"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"84,308","92,238","3,998,304"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"7,650","7,675","266,000"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"52,187","56,659","1,781,227"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"126,066","126,066","2,653,118"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"70,097","267,746","4,704,452"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,762,762,"35,250"
2022,PACIFICO,SINALOA,JUNIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,55,55,"29,000"
